label,model,encoding,accuracy,report,f1,auc,feature_importance
연령대제거/사고건수 상위0.010000000000000009제거/,rf,label-encoding,0.7791090397932037,"              precision    recall  f1-score   support

           0       0.81      0.90      0.85     37450
           1       0.67      0.48      0.56     15549

    accuracy                           0.78     52999
   macro avg       0.74      0.69      0.71     52999
weighted avg       0.77      0.78      0.77     52999
",0.7666437592204322,0.7668628216188267,"Feature '연령대': 0.15001495306433882
        Feature '성별': 0.038910435683969485
        Feature '국산차량여부': 0.016487145750956698
        Feature '직전3년간사고건수': 0.12532616253747472
        Feature '차량경과년수': 0.09000099981064108
        Feature '차종': 0.11570050955505008
        Feature '운전자한정특별약관': 0.1406371619791618
        Feature '가입경력코드': 0.15305507801026574
        Feature '차량가입금액': 0.043411307217848805
        Feature '영상기록장치특약가입': 0.030109294349530864
        Feature '마일리지약정거리': 0.09634695204076188
        "
연령대제거/사고건수 상위0제거/임직원제거,rf,one-hot,0.7748278878703739,"              precision    recall  f1-score   support

           0       0.80      0.91      0.85     36729
           1       0.69      0.46      0.55     15853

    accuracy                           0.77     52582
   macro avg       0.74      0.68      0.70     52582
weighted avg       0.76      0.77      0.76     52582
",0.7592804552852659,0.7638798511200496,"Feature '연령대_20.0': 0.014671005679530622
        Feature '연령대_30.0': 0.025330144318347368
        Feature '연령대_40.0': 0.025764188859925468
        Feature '연령대_50.0': 0.022609635644696254
        Feature '연령대_60.0': 0.019812508060531277
        Feature '연령대_70.0': 0.014277096448209108
        Feature '연령대_80.0': 0.00772622945264704
        Feature '연령대_90.0': 0.0019728579806101167
        Feature '연령대_nan': 0.0
        Feature '성별_2.0': 0.06417491067210379
        Feature '성별_nan': 0.0
        Feature '국산차량여부_2.0': 0.036727554735315186
        Feature '국산차량여부_nan': 0.001227281886525413
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.01772668545872325
        Feature '직전3년간사고건수_C': 0.02041226877849494
        Feature '직전3년간사고건수_D': 0.025073595008891218
        Feature '직전3년간사고건수_N': 0.028768853889383664
        Feature '직전3년간사고건수_Z': 0.021451850284553445
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.04616370240229929
        Feature '차량경과년수_5년이하': 0.042045623108092275
        Feature '차량경과년수_신차': 0.02146190673389046
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적2종': 0.021203054109073475
        Feature '차종_대형': 0.026862069949369762
        Feature '차종_소형A': 0.01824619324378942
        Feature '차종_소형B': 0.023796445170394587
        Feature '차종_중형': 0.026727023009473952
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.015238597574273961
        Feature '운전자한정특별약관_가족 및 지정1인': 3.0370490586324405e-05
        Feature '운전자한정특별약관_가족및형제자매한정': 0.01302953748424679
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.022855889637412655
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.022399053350721915
        Feature '운전자한정특별약관_누구나(기본)': 0.020894728821042013
        Feature '운전자한정특별약관_부부 및 지정1인': 1.3775537956115529e-05
        Feature '운전자한정특별약관_부부한정': 0.024358475674140782
        Feature '운전자한정특별약관_nan': 0.0
        Feature '가입경력코드_2.0': 0.014601274079026236
        Feature '가입경력코드_3.0': 0.015138736204512926
        Feature '가입경력코드_4.0': 0.015592828236053546
        Feature '가입경력코드_5.0': 0.016053660849091066
        Feature '가입경력코드_6.0': 0.015647117495157493
        Feature '가입경력코드_7.0': 0.016482425998404306
        Feature '가입경력코드_8.0': 0.03383602424372522
        Feature '가입경력코드_nan': 0.0
        Feature '차량가입금액_1억이하': 0.009615810900239623
        Feature '차량가입금액_5천만원이하': 0.021796105094591987
        Feature '차량가입금액_미가입': 0.014783683247629962
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.056846304473483364
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.01385679032323267
        Feature '마일리지약정거리_15000K': 0.02570122617397016
        Feature '마일리지약정거리_3000K': 0.003292355238519698
        Feature '마일리지약정거리_5000K': 0.0031462151834658887
        Feature '마일리지약정거리_7000K': 0.0036911647249104145
        Feature '마일리지약정거리_미가입': 0.02686516407873345
        Feature '마일리지약정거리_nan': 0.0
        "
연령대제거/사고건수 상위0제거/임직원제거,rf,label-encoding,0.7808375489711308,"              precision    recall  f1-score   support

           0       0.81      0.90      0.85     36729
           1       0.69      0.50      0.58     15853

    accuracy                           0.78     52582
   macro avg       0.75      0.70      0.72     52582
weighted avg       0.77      0.78      0.77     52582
",0.7695653815764361,0.7721838086884163,"Feature '연령대': 0.15068324557183002
        Feature '성별': 0.037871224186683795
        Feature '국산차량여부': 0.017879381050333036
        Feature '직전3년간사고건수': 0.12568560267143675
        Feature '차량경과년수': 0.09002090607536337
        Feature '차종': 0.11883939800254215
        Feature '운전자한정특별약관': 0.12549390906210006
        Feature '가입경력코드': 0.15925770839872644
        Feature '차량가입금액': 0.04618025240969568
        Feature '영상기록장치특약가입': 0.030504866534812485
        Feature '마일리지약정거리': 0.09758350603647628
        "
연령대제거/사고건수 상위0제거/,rf,one-hot,0.7775868188526275,"              precision    recall  f1-score   support

           0       0.80      0.91      0.85     37605
           1       0.69      0.45      0.55     15926

    accuracy                           0.78     53531
   macro avg       0.75      0.68      0.70     53531
weighted avg       0.77      0.78      0.76     53531
",0.7620157915012423,0.765924784791541,"Feature '연령대_20.0': 0.015774877936570588
        Feature '연령대_30.0': 0.025697632901467687
        Feature '연령대_40.0': 0.02652839299327985
        Feature '연령대_50.0': 0.023278183183386345
        Feature '연령대_60.0': 0.020624052296042333
        Feature '연령대_70.0': 0.014525483546751853
        Feature '연령대_80.0': 0.007447410285043919
        Feature '연령대_90.0': 0.0020109777344395263
        Feature '연령대_nan': 0.0
        Feature '성별_2.0': 0.06457940283985275
        Feature '성별_nan': 0.0
        Feature '국산차량여부_2.0': 0.036892446112319406
        Feature '국산차량여부_nan': 0.001325462544540668
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.017454179039428388
        Feature '직전3년간사고건수_C': 0.020212750868072418
        Feature '직전3년간사고건수_D': 0.02486147842987898
        Feature '직전3년간사고건수_N': 0.027798580326868057
        Feature '직전3년간사고건수_Z': 0.021356560840322683
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.046915767073929186
        Feature '차량경과년수_5년이하': 0.042263401920222536
        Feature '차량경과년수_신차': 0.02104581587383046
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적2종': 0.020160485419813624
        Feature '차종_대형': 0.026585053490250376
        Feature '차종_소형A': 0.017901823769774963
        Feature '차종_소형B': 0.023806420186007208
        Feature '차종_중형': 0.02630465236901627
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.014860759155731288
        Feature '운전자한정특별약관_가족 및 지정1인': 1.5389395045010025e-05
        Feature '운전자한정특별약관_가족및형제자매한정': 0.012345755045172446
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.022477762322070504
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.02186079729349587
        Feature '운전자한정특별약관_누구나(기본)': 0.020227861252091944
        Feature '운전자한정특별약관_부부 및 지정1인': 3.185240293365589e-05
        Feature '운전자한정특별약관_부부한정': 0.022589297879515302
        Feature '운전자한정특별약관_임직원한정': 0.007809928580349662
        Feature '운전자한정특별약관_nan': 0.0
        Feature '가입경력코드_2.0': 0.013575056212466541
        Feature '가입경력코드_3.0': 0.014355930431089764
        Feature '가입경력코드_4.0': 0.014467762292419568
        Feature '가입경력코드_5.0': 0.01565839854606862
        Feature '가입경력코드_6.0': 0.015566630785269125
        Feature '가입경력코드_7.0': 0.016322872156787696
        Feature '가입경력코드_8.0': 0.03261555232578216
        Feature '가입경력코드_nan': 0.0
        Feature '차량가입금액_1억이하': 0.010042783919372921
        Feature '차량가입금액_5천만원이하': 0.021625880387329422
        Feature '차량가입금액_미가입': 0.013991597905104632
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.05833328481428797
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.013946415161237073
        Feature '마일리지약정거리_15000K': 0.02532976961758303
        Feature '마일리지약정거리_3000K': 0.0032612176409580074
        Feature '마일리지약정거리_5000K': 0.002867670858750719
        Feature '마일리지약정거리_7000K': 0.003566809572062124
        Feature '마일리지약정거리_미가입': 0.02690167206591504
        Feature '마일리지약정거리_nan': 0.0
        "
연령대제거/사고건수 상위0제거/,rf,label-encoding,0.780613102688162,"              precision    recall  f1-score   support

           0       0.81      0.90      0.85     37605
           1       0.68      0.50      0.57     15926

    accuracy                           0.78     53531
   macro avg       0.74      0.70      0.71     53531
weighted avg       0.77      0.78      0.77     53531
",0.7693531287645665,0.7698361269762425,"Feature '연령대': 0.14812533182358467
        Feature '성별': 0.037740603645477336
        Feature '국산차량여부': 0.016335978178230605
        Feature '직전3년간사고건수': 0.12574966985387145
        Feature '차량경과년수': 0.08903400131228267
        Feature '차종': 0.11424082471106026
        Feature '운전자한정특별약관': 0.14417475372448446
        Feature '가입경력코드': 0.15346304777222908
        Feature '차량가입금액': 0.04351535392852965
        Feature '영상기록장치특약가입': 0.030370858614114794
        Feature '마일리지약정거리': 0.09724957643613508
        "
연령성별가입년도중복제거/ 사고건수 상위0.14제거/임직원제거,rf,one-hot,0.5971624422126575,"              precision    recall  f1-score   support

           0       0.62      0.49      0.55      9288
           1       0.59      0.70      0.64      9531

    accuracy                           0.60     18819
   macro avg       0.60      0.60      0.59     18819
weighted avg       0.60      0.60      0.59     18819
",0.592493745375868,0.5953320044722823,"Feature '국산차량여부_2.0': 0.06400483233672111
        Feature '국산차량여부_nan': 0.005389603570280176
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.02278009517591617
        Feature '직전3년간사고건수_C': 0.02534944778551775
        Feature '직전3년간사고건수_D': 0.027652885960520953
        Feature '직전3년간사고건수_N': 0.030552992327791878
        Feature '직전3년간사고건수_Z': 0.03014071666142998
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.05065204928427966
        Feature '차량경과년수_5년이하': 0.05244988204722955
        Feature '차량경과년수_신차': 0.03519159299077521
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적1종': 0.0016670660798680842
        Feature '차종_다목적2종': 0.022987634876809167
        Feature '차종_대형': 0.028034391914891033
        Feature '차종_소형A': 0.02113426652769594
        Feature '차종_소형B': 0.02496764023274925
        Feature '차종_중형': 0.025470139690148833
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.0258843910047253
        Feature '운전자한정특별약관_가족 및 지정1인': 0.00021742202507861997
        Feature '운전자한정특별약관_가족및형제자매한정': 0.02314947195961197
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.033722193597067185
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.03427574530389237
        Feature '운전자한정특별약관_누구나(기본)': 0.0320795324586441
        Feature '운전자한정특별약관_부부 및 지정1인': 0.00022365662580178393
        Feature '운전자한정특별약관_부부한정': 0.03707912311494835
        Feature '운전자한정특별약관_nan': 0.0
        Feature '차량가입금액_1억이하': 0.01934276095607702
        Feature '차량가입금액_5천만원이하': 0.03832619042019808
        Feature '차량가입금액_미가입': 0.025905077747852102
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.08785791349132685
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.025962534379724463
        Feature '마일리지약정거리_15000K': 0.045649334848111414
        Feature '마일리지약정거리_3000K': 0.01685265388917988
        Feature '마일리지약정거리_5000K': 0.015236279991916601
        Feature '마일리지약정거리_7000K': 0.017515661809080228
        Feature '마일리지약정거리_미가입': 0.05229481891413887
        Feature '마일리지약정거리_nan': 0.0
        "
연령성별가입년도중복제거/ 사고건수 상위0.14제거/임직원제거,rf,label-encoding,0.5966310643498591,"              precision    recall  f1-score   support

           0       0.61      0.49      0.55      9288
           1       0.59      0.70      0.64      9531

    accuracy                           0.60     18819
   macro avg       0.60      0.60      0.59     18819
weighted avg       0.60      0.60      0.59     18819
",0.5921978563778059,0.5962651984896107,"Feature '국산차량여부': 0.03938151325294671
        Feature '직전3년간사고건수': 0.1725371829503833
        Feature '차량경과년수': 0.12347119856127775
        Feature '차종': 0.15509608831459296
        Feature '운전자한정특별약관': 0.1856533379583178
        Feature '차량가입금액': 0.0891579228657698
        Feature '영상기록장치특약가입': 0.03930053191021812
        Feature '마일리지약정거리': 0.1954022241864935
        "
연령성별가입년도중복제거/ 사고건수 상위0.14제거/,rf,one-hot,0.5872983036822508,"              precision    recall  f1-score   support

           0       0.61      0.49      0.54      9634
           1       0.57      0.68      0.62      9702

    accuracy                           0.59     19336
   macro avg       0.59      0.59      0.58     19336
weighted avg       0.59      0.59      0.58     19336
",0.5835021476343528,0.5876963810102397,"Feature '국산차량여부_2.0': 0.05733445916757764
        Feature '국산차량여부_nan': 0.004800507196988166
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.022599187185892492
        Feature '직전3년간사고건수_C': 0.024356502079945063
        Feature '직전3년간사고건수_D': 0.02853912522047746
        Feature '직전3년간사고건수_N': 0.030813608685891523
        Feature '직전3년간사고건수_Z': 0.029638654765964986
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.04895916672395529
        Feature '차량경과년수_5년이하': 0.048939717405862754
        Feature '차량경과년수_신차': 0.03786741873273425
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적1종': 0.0014388111135361429
        Feature '차종_다목적2종': 0.023314061950712076
        Feature '차종_대형': 0.027672523393434664
        Feature '차종_소형A': 0.02049205567712978
        Feature '차종_소형B': 0.023896603973905632
        Feature '차종_중형': 0.025553147662764196
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.027011680427268096
        Feature '운전자한정특별약관_가족 및 지정1인': 0.0001610872389891785
        Feature '운전자한정특별약관_가족및형제자매한정': 0.023108713017009994
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.03143837262475814
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.031879091175589395
        Feature '운전자한정특별약관_누구나(기본)': 0.030486171319379193
        Feature '운전자한정특별약관_부부 및 지정1인': 0.00012668280349743276
        Feature '운전자한정특별약관_부부한정': 0.03522433043226326
        Feature '운전자한정특별약관_임직원한정': 0.023065443420880814
        Feature '운전자한정특별약관_nan': 0.0
        Feature '차량가입금액_1억이하': 0.019310884211283977
        Feature '차량가입금액_5천만원이하': 0.03852574575753295
        Feature '차량가입금액_미가입': 0.023787128288445515
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.0895241636975137
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.02528326072987113
        Feature '마일리지약정거리_15000K': 0.04469203467077697
        Feature '마일리지약정거리_3000K': 0.016298798321092562
        Feature '마일리지약정거리_5000K': 0.013689133204482045
        Feature '마일리지약정거리_7000K': 0.017771680130372294
        Feature '마일리지약정거리_미가입': 0.05240004759222132
        Feature '마일리지약정거리_nan': 0.0
        "
연령성별가입년도중복제거/ 사고건수 상위0.14제거/,rf,label-encoding,0.5849193214729003,"              precision    recall  f1-score   support

           0       0.60      0.49      0.54      9634
           1       0.57      0.68      0.62      9702

    accuracy                           0.58     19336
   macro avg       0.59      0.58      0.58     19336
weighted avg       0.59      0.58      0.58     19336
",0.5812664754979705,0.5885840383045223,"Feature '국산차량여부': 0.03870771628835585
        Feature '직전3년간사고건수': 0.16597360039819253
        Feature '차량경과년수': 0.114704584023517
        Feature '차종': 0.1423528849840973
        Feature '운전자한정특별약관': 0.23218596199459587
        Feature '차량가입금액': 0.08376164192760854
        Feature '영상기록장치특약가입': 0.0408219478432062
        Feature '마일리지약정거리': 0.18149166254042676
        "
연령성별가입년도중복제거/ 사고건수 상위0.08999999999999997제거/임직원제거,rf,one-hot,0.6225524651069384,"              precision    recall  f1-score   support

           0       0.63      0.47      0.54      9283
           1       0.62      0.75      0.68     10635

    accuracy                           0.62     19918
   macro avg       0.62      0.61      0.61     19918
weighted avg       0.62      0.62      0.61     19918
",0.6146987806036591,0.6189742476313299,"Feature '국산차량여부_2.0': 0.0588946257754206
        Feature '국산차량여부_nan': 0.005202880325940172
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.02315706424462424
        Feature '직전3년간사고건수_C': 0.02459223366122854
        Feature '직전3년간사고건수_D': 0.027191968381835716
        Feature '직전3년간사고건수_N': 0.0296440067601201
        Feature '직전3년간사고건수_Z': 0.03034653563399325
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.05029528261879437
        Feature '차량경과년수_5년이하': 0.04854903260545168
        Feature '차량경과년수_신차': 0.03798477759223942
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적1종': 0.0016311748320848697
        Feature '차종_다목적2종': 0.0230121018165447
        Feature '차종_대형': 0.028217972639032095
        Feature '차종_소형A': 0.021113228463634566
        Feature '차종_소형B': 0.025057032983363592
        Feature '차종_중형': 0.02558070786337561
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.024706715774892456
        Feature '운전자한정특별약관_가족 및 지정1인': 0.00015555074943680858
        Feature '운전자한정특별약관_가족및형제자매한정': 0.022289530631567436
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.031986474579903064
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.031166128766900156
        Feature '운전자한정특별약관_누구나(기본)': 0.03081086813185022
        Feature '운전자한정특별약관_부부 및 지정1인': 0.00020266590455789182
        Feature '운전자한정특별약관_부부한정': 0.03573165587269005
        Feature '운전자한정특별약관_nan': 0.0
        Feature '차량가입금액_1억이하': 0.02013685369522725
        Feature '차량가입금액_5천만원이하': 0.046796188571642555
        Feature '차량가입금액_미가입': 0.027166604318147797
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.08437006787200396
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.028316145913577638
        Feature '마일리지약정거리_15000K': 0.04779585395921137
        Feature '마일리지약정거리_3000K': 0.01859348213907793
        Feature '마일리지약정거리_5000K': 0.015550061154786833
        Feature '마일리지약정거리_7000K': 0.017999548724472954
        Feature '마일리지약정거리_미가입': 0.055754977042370195
        Feature '마일리지약정거리_nan': 0.0
        "
연령성별가입년도중복제거/ 사고건수 상위0.08999999999999997제거/임직원제거,rf,label-encoding,0.6226528767948589,"              precision    recall  f1-score   support

           0       0.63      0.47      0.54      9283
           1       0.62      0.75      0.68     10635

    accuracy                           0.62     19918
   macro avg       0.62      0.61      0.61     19918
weighted avg       0.62      0.62      0.61     19918
",0.6144696607338805,0.6194577942775317,"Feature '국산차량여부': 0.04302803966332622
        Feature '직전3년간사고건수': 0.17439989590517344
        Feature '차량경과년수': 0.12228223190776115
        Feature '차종': 0.13961560714676663
        Feature '운전자한정특별약관': 0.17767541016916397
        Feature '차량가입금액': 0.09348058974412882
        Feature '영상기록장치특약가입': 0.04137663915904416
        Feature '마일리지약정거리': 0.2081415863046357
        "
연령성별가입년도중복제거/ 사고건수 상위0.08999999999999997제거/,rf,one-hot,0.611116547607398,"              precision    recall  f1-score   support

           0       0.61      0.48      0.54      9648
           1       0.61      0.73      0.66     10790

    accuracy                           0.61     20438
   macro avg       0.61      0.60      0.60     20438
weighted avg       0.61      0.61      0.60     20438
",0.6045519979468377,0.6122199139074476,"Feature '국산차량여부_2.0': 0.0611017488961823
        Feature '국산차량여부_nan': 0.005182568240426301
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.022380036963502912
        Feature '직전3년간사고건수_C': 0.023953882054490377
        Feature '직전3년간사고건수_D': 0.026814079687964305
        Feature '직전3년간사고건수_N': 0.029578474946024908
        Feature '직전3년간사고건수_Z': 0.029183421233057637
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.05111652821421235
        Feature '차량경과년수_5년이하': 0.047835528517359144
        Feature '차량경과년수_신차': 0.03759127129900274
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적1종': 0.0014364891979836956
        Feature '차종_다목적2종': 0.022338221993439426
        Feature '차종_대형': 0.02686138062970812
        Feature '차종_소형A': 0.019915074794176178
        Feature '차종_소형B': 0.022454642032278333
        Feature '차종_중형': 0.02490294458239603
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.02388884417591905
        Feature '운전자한정특별약관_가족 및 지정1인': 0.00016228635982939226
        Feature '운전자한정특별약관_가족및형제자매한정': 0.021542079058831716
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.030739681000512328
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.032631821188474505
        Feature '운전자한정특별약관_누구나(기본)': 0.02901999084778838
        Feature '운전자한정특별약관_부부 및 지정1인': 0.000160520683956984
        Feature '운전자한정특별약관_부부한정': 0.03442673933077519
        Feature '운전자한정특별약관_임직원한정': 0.02520453449496263
        Feature '운전자한정특별약관_nan': 0.0
        Feature '차량가입금액_1억이하': 0.019768260807590442
        Feature '차량가입금액_5천만원이하': 0.043705666631638246
        Feature '차량가입금액_미가입': 0.027538821771666125
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.07956677101654201
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.027949820471382444
        Feature '마일리지약정거리_15000K': 0.04604479709845184
        Feature '마일리지약정거리_3000K': 0.01708493564653227
        Feature '마일리지약정거리_5000K': 0.014637979649124439
        Feature '마일리지약정거리_7000K': 0.01778642276566041
        Feature '마일리지약정거리_미가입': 0.05549373371815671
        Feature '마일리지약정거리_nan': 0.0
        "
연령성별가입년도중복제거/ 사고건수 상위0.08999999999999997제거/,rf,label-encoding,0.611116547607398,"              precision    recall  f1-score   support

           0       0.61      0.48      0.54      9648
           1       0.61      0.73      0.66     10790

    accuracy                           0.61     20438
   macro avg       0.61      0.60      0.60     20438
weighted avg       0.61      0.61      0.60     20438
",0.6048518256385486,0.6123311462459098,"Feature '국산차량여부': 0.0394198011420545
        Feature '직전3년간사고건수': 0.159920466534288
        Feature '차량경과년수': 0.11846593055324525
        Feature '차종': 0.13130706198414505
        Feature '운전자한정특별약관': 0.23123582215278674
        Feature '차량가입금액': 0.0916820449989327
        Feature '영상기록장치특약가입': 0.036871636187448466
        Feature '마일리지약정거리': 0.19109723644709936
        "
연령성별가입년도중복제거/ 사고건수 상위0.050000000000000044제거/임직원제거,rf,one-hot,0.6322947815182791,"              precision    recall  f1-score   support

           0       0.62      0.46      0.53      9248
           1       0.64      0.77      0.70     11486

    accuracy                           0.63     20734
   macro avg       0.63      0.62      0.61     20734
weighted avg       0.63      0.63      0.62     20734
",0.6222986829122775,0.6303230469152457,"Feature '국산차량여부_2.0': 0.06350096996531314
        Feature '국산차량여부_nan': 0.005269653961156139
        Feature '국산차량여부_nan': 0.0
        Feature '직전3년간사고건수_B': 0.022375159832256363
        Feature '직전3년간사고건수_C': 0.02261855148473935
        Feature '직전3년간사고건수_D': 0.02558293822232336
        Feature '직전3년간사고건수_N': 0.02824539484547087
        Feature '직전3년간사고건수_Z': 0.029555936021853465
        Feature '직전3년간사고건수_nan': 0.0
        Feature '차량경과년수_10년이하': 0.04962546219778651
        Feature '차량경과년수_5년이하': 0.0476570591051817
        Feature '차량경과년수_신차': 0.03904038110845579
        Feature '차량경과년수_nan': 0.0
        Feature '차종_다목적1종': 0.0015292067840008796
        Feature '차종_다목적2종': 0.022690697682701398
        Feature '차종_대형': 0.026920152237204568
        Feature '차종_소형A': 0.020875783881069174
        Feature '차종_소형B': 0.023738673625506225
        Feature '차종_중형': 0.024351699699974333
        Feature '차종_nan': 0.0
        Feature '운전자한정특별약관_1인 및 지정1인': 0.02368192672394837
        Feature '운전자한정특별약관_가족 및 지정1인': 8.853712570603827e-05
        Feature '운전자한정특별약관_가족및형제자매한정': 0.02259025023892547
        Feature '운전자한정특별약관_가족한정(형제자매제외)': 0.030243475667963073
        Feature '운전자한정특별약관_기명피보험자1인한정': 0.034900553865931404
        Feature '운전자한정특별약관_누구나(기본)': 0.028257637019035456
        Feature '운전자한정특별약관_부부 및 지정1인': 0.0001695485498702432
        Feature '운전자한정특별약관_부부한정': 0.03539950152414443
        Feature '운전자한정특별약관_nan': 0.0
        Feature '차량가입금액_1억이하': 0.019211474946046952
        Feature '차량가입금액_5천만원이하': 0.049096230347443676
        Feature '차량가입금액_미가입': 0.028643257661407965
        Feature '차량가입금액_nan': 0.0
        Feature '영상기록장치특약가입_미가입': 0.08196413575472386
        Feature '영상기록장치특약가입_nan': 0.0
        Feature '마일리지약정거리_12000K': 0.029424242955711586
        Feature '마일리지약정거리_15000K': 0.05175591029369611
        Feature '마일리지약정거리_3000K': 0.01787586269281858
        Feature '마일리지약정거리_5000K': 0.016385259329778565
        Feature '마일리지약정거리_7000K': 0.019189616676668544
        Feature '마일리지약정거리_미가입': 0.057544857971186386
        Feature '마일리지약정거리_nan': 0.0
        "
연령성별가입년도중복제거/ 사고건수 상위0.050000000000000044제거/임직원제거,rf,label-encoding,0.6334523005691135,"              precision    recall  f1-score   support

           0       0.62      0.46      0.53      9248
           1       0.64      0.77      0.70     11486

    accuracy                           0.63     20734
   macro avg       0.63      0.62      0.61     20734
weighted avg       0.63      0.63      0.62     20734
",0.6233696866780836,0.6315882775826989,"Feature '국산차량여부': 0.04381649406117308
        Feature '직전3년간사고건수': 0.16132367509785844
        Feature '차량경과년수': 0.12811604767871732
        Feature '차종': 0.14027809197207577
        Feature '운전자한정특별약관': 0.1737825286364267
        Feature '차량가입금액': 0.1024315517673495
        Feature '영상기록장치특약가입': 0.040836203820188974
        Feature '마일리지약정거리': 0.20941540696621025
        "
